2023.01.30,20:10,1.08559,1.08580,1.08512,1.08515,264
2023.01.30,20:15,1.08515,1.08577,1.08503,1.08571,311
2023.01.30,20:20,1.08573,1.08581,1.08557,1.08561,231
2023.01.30,20:25,1.08562,1.08563,1.08534,1.08558,312
2023.01.30,20:30,1.08557,1.08557,1.08523,1.08543,287
2023.01.30,20:35,1.08544,1.08545,1.08520,1.08529,269
2023.01.30,20:40,1.08532,1.08550,1.08524,1.08531,234
2023.01.30,20:45,1.08530,1.08545,1.08525,1.08540,213
2023.01.30,20:50,1.08539,1.08552,1.08531,1.08541,205
2023.01.30,20:55,1.08540,1.08547,1.08529,1.08546,143
2023.01.30,21:00,1.08546,1.08557,1.08524,1.08524,279
2023.01.30,21:05,1.08524,1.08524,1.08465,1.08470,185
2023.01.30,21:10,1.08468,1.08476,1.08419,1.08433,363
2023.01.30,21:15,1.08432,1.08433,1.08393,1.08419,384
2023.01.30,21:20,1.08418,1.08438,1.08392,1.08409,293
2023.01.30,21:25,1.08408,1.08425,1.08403,1.08422,198
2023.01.30,21:30,1.08423,1.08433,1.08410,1.08416,191
2023.01.30,21:35,1.08415,1.08447,1.08408,1.08442,238
2023.01.30,21:40,1.08443,1.08448,1.08431,1.08442,149
2023.01.30,21:45,1.08443,1.08449,1.08416,1.08432,230
2023.01.30,21:50,1.08432,1.08443,1.08422,1.08435,155
2023.01.30,21:55,1.08434,1.08466,1.08425,1.08462,350
2023.01.30,22:00,1.08459,1.08487,1.08442,1.08484,262
2023.01.30,22:05,1.08483,1.08484,1.08452,1.08461,186
2023.01.30,22:10,1.08462,1.08486,1.08456,1.08467,236
2023.01.30,22:15,1.08468,1.08483,1.08462,1.08479,189
2023.01.30,22:20,1.08480,1.08487,1.08461,1.08462,210
2023.01.30,22:25,1.08463,1.08496,1.08461,1.08491,126
2023.01.30,22:30,1.08490,1.08519,1.08483,1.08518,160
2023.01.30,22:35,1.08518,1.08547,1.08510,1.08541,216
2023.01.30,22:40,1.08541,1.08544,1.08512,1.08513,215
2023.01.30,22:45,1.08510,1.08517,1.08475,1.08485,179
2023.01.30,22:50,1.08486,1.08491,1.08460,1.08473,197
2023.01.30,22:55,1.08472,1.08477,1.08452,1.08460,261
2023.01.30,23:00,1.08471,1.08477,1.08458,1.08460,223
2023.01.30,23:05,1.08459,1.08481,1.08459,1.08481,145
2023.01.30,23:10,1.08480,1.08485,1.08474,1.08477,138
2023.01.30,23:15,1.08478,1.08507,1.08478,1.08502,146
2023.01.30,23:20,1.08501,1.08503,1.08486,1.08496,69
2023.01.30,23:25,1.08495,1.08520,1.08495,1.08514,111
2023.01.30,23:30,1.08513,1.08518,1.08510,1.08511,59
2023.01.30,23:35,1.08511,1.08518,1.08509,1.08510,46
2023.01.30,23:40,1.08511,1.08522,1.08509,1.08521,46
2023.01.30,23:45,1.08523,1.08524,1.08502,1.08505,91
2023.01.30,23:50,1.08506,1.08517,1.08506,1.08510,69
2023.01.30,23:55,1.08511,1.08517,1.08491,1.08491,119
2023.01.31,00:00,1.08507,1.08507,1.08491,1.08491,10
2023.01.31,00:05,1.08497,1.08504,1.08491,1.08491,8
2023.01.31,00:10,1.08527,1.08527,1.08494,1.08502,23
2023.01.31,00:15,1.08502,1.08502,1.08494,1.08502,16
2023.01.31,00:20,1.08501,1.08502,1.08481,1.08490,39
2023.01.31,00:25,1.08490,1.08493,1.08487,1.08492,34
2023.01.31,00:30,1.08494,1.08518,1.08484,1.08502,709
2023.01.31,00:35,1.08497,1.08511,1.08493,1.08496,473
2023.01.31,00:40,1.08506,1.08511,1.08493,1.08506,394
2023.01.31,00:45,1.08507,1.08522,1.08505,1.08511,145
2023.01.31,00:50,1.08506,1.08513,1.08503,1.08509,196
2023.01.31,00:55,1.08507,1.08513,1.08502,1.08513,153
2023.01.31,01:00,1.08513,1.08513,1.08486,1.08487,156
2023.01.31,01:05,1.08485,1.08485,1.08470,1.08471,55
2023.01.31,01:10,1.08470,1.08492,1.08468,1.08486,133
2023.01.31,01:15,1.08486,1.08497,1.08485,1.08487,83
2023.01.31,01:20,1.08488,1.08489,1.08474,1.08482,51
2023.01.31,01:25,1.08481,1.08493,1.08477,1.08483,94
2023.01.31,01:30,1.08483,1.08483,1.08473,1.08481,115
2023.01.31,01:35,1.08479,1.08495,1.08479,1.08491,134
2023.01.31,01:40,1.08491,1.08502,1.08490,1.08494,126
2023.01.31,01:45,1.08491,1.08496,1.08490,1.08490,51
2023.01.31,01:50,1.08490,1.08501,1.08490,1.08495,67
2023.01.31,01:55,1.08494,1.08504,1.08494,1.08504,69
2023.01.31,02:00,1.08504,1.08508,1.08492,1.08495,202
2023.01.31,02:05,1.08494,1.08506,1.08490,1.08501,219
2023.01.31,02:10,1.08501,1.08531,1.08501,1.08529,162
2023.01.31,02:15,1.08527,1.08527,1.08509,1.08516,134
2023.01.31,02:20,1.08517,1.08531,1.08515,1.08525,155
2023.01.31,02:25,1.08523,1.08527,1.08517,1.08524,125
2023.01.31,02:30,1.08521,1.08550,1.08506,1.08535,358
2023.01.31,02:35,1.08536,1.08563,1.08536,1.08561,185
2023.01.31,02:40,1.08562,1.08573,1.08547,1.08550,188
2023.01.31,02:45,1.08547,1.08554,1.08539,1.08542,182
2023.01.31,02:50,1.08543,1.08550,1.08512,1.08525,343
2023.01.31,02:55,1.08513,1.08549,1.08513,1.08540,231
2023.01.31,03:00,1.08541,1.08543,1.08522,1.08533,288
2023.01.31,03:05,1.08532,1.08545,1.08527,1.08545,150
2023.01.31,03:10,1.08544,1.08552,1.08521,1.08530,197
2023.01.31,03:15,1.08529,1.08553,1.08523,1.08545,240
2023.01.31,03:20,1.08546,1.08546,1.08522,1.08531,184
2023.01.31,03:25,1.08532,1.08536,1.08524,1.08530,212
2023.01.31,03:30,1.08531,1.08539,1.08510,1.08514,372
2023.01.31,03:35,1.08516,1.08569,1.08513,1.08566,310
2023.01.31,03:40,1.08567,1.08589,1.08566,1.08567,286
2023.01.31,03:45,1.08570,1.08602,1.08561,1.08593,263
2023.01.31,03:50,1.08595,1.08599,1.08583,1.08585,261
2023.01.31,03:55,1.08585,1.08593,1.08565,1.08577,201
2023.01.31,04:00,1.08576,1.08590,1.08570,1.08587,248
2023.01.31,04:05,1.08586,1.08591,1.08573,1.08578,161
2023.01.31,04:10,1.08577,1.08587,1.08573,1.08578,220
2023.01.31,04:15,1.08576,1.08578,1.08565,1.08575,248
2023.01.31,04:20,1.08574,1.08582,1.08565,1.08570,178
2023.01.31,04:25,1.08570,1.08583,1.08537,1.08541,163
2023.01.31,04:30,1.08542,1.08542,1.08522,1.08522,204
2023.01.31,04:35,1.08526,1.08527,1.08500,1.08511,206
2023.01.31,04:40,1.08510,1.08525,1.08505,1.08524,149
2023.01.31,04:45,1.08524,1.08533,1.08500,1.08502,217
2023.01.31,04:50,1.08502,1.08517,1.08502,1.08514,117
2023.01.31,04:55,1.08514,1.08531,1.08514,1.08519,255
2023.01.31,05:00,1.08519,1.08525,1.08514,1.08516,159
2023.01.31,05:05,1.08516,1.08527,1.08505,1.08512,153
2023.01.31,05:10,1.08511,1.08519,1.08490,1.08490,230
2023.01.31,05:15,1.08491,1.08497,1.08485,1.08486,219
2023.01.31,05:20,1.08487,1.08509,1.08487,1.08506,182
2023.01.31,05:25,1.08506,1.08506,1.08476,1.08479,221
2023.01.31,05:30,1.08478,1.08501,1.08478,1.08497,146
2023.01.31,05:35,1.08496,1.08496,1.08465,1.08465,239
2023.01.31,05:40,1.08464,1.08469,1.08442,1.08465,180
2023.01.31,05:45,1.08465,1.08480,1.08462,1.08475,148
2023.01.31,05:50,1.08476,1.08484,1.08470,1.08472,178
